Year,Month,comid,count_Temp,monthly_mean_Temp_C_pd,std_Temp,min_Temp,25%_Temp,50%_Temp,75%_Temp,max_Temp,count_Precip,monthly_mean_Precip_mm_pd,std_Precip,min_Precip,25%_Precip,50%_Precip,75%_Precip,max_Precip,count_Runoff,monthly_mean_Runoff_mm_pd,std_Runoff,min_Runoff,25%_Runoff,50%_Runoff,75%_Runoff,max_Runoff
1984,4,8628581,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8628587,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8628591,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8628603,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8628611,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8628623,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8628627,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8628631,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8628641,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8628643,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,4,8629331,30,9.727333333,4.381593108,4.47,6.355,7.775,11.7475,18.46,30,3.482,5.576613359,0,0.01,0.675,4.9425,21.07,30,0.141816667,0.376369815,0,0,0.00085,0.09795,1.7381
1984,5,8625279,31,16.31741935,4.054622027,9.25,12.735,17.23,19.745,22.85,31,3.936774194,6.475834766,0,0,0.37,5.7,29,31,0.20973871,0.74592392,0,0,0,0.14215,4.1678
1984,5,8625313,31,16.31741935,4.054622027,9.25,12.735,17.23,19.745,22.85,31,3.936774194,6.475834766,0,0,0.37,5.7,29,31,0.20973871,0.74592392,0,0,0,0.14215,4.1678
1984,5,8625375,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625523,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625547,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625615,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625685,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625697,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625717,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625727,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625731,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625735,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625739,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625747,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8625775,31,15.82709677,4.089784178,8.78,12.245,16.65,19.225,22.41,31,3.762258065,6.166025035,0,0,0.39,4.715,26.92,31,0.177148387,0.563238349,0,0,0,0.14595,3.1161
1984,5,8627469,31,16.31741935,4.054622027,9.25,12.735,17.23,19.745,22.85,31,3.936774194,6.475834766,0,0,0.37,5.7,29,31,0.20973871,0.74592392,0,0,0,0.14215,4.1678
1984,5,8628577,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628579,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628581,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628587,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628591,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628603,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628611,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628623,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628627,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628631,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628641,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8628643,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,5,8629331,31,14.67354839,4.134081557,7.61,11.025,15.41,18.035,21.27,31,3.722580645,6.195729157,0,0,0.26,4.99,28.22,31,0.167196774,0.562218567,0,0,0,0.1016,3.1329
1984,6,8625279,30,23.65433333,2.633058643,14.34,22.445,24,25.5375,27.02,30,1.243333333,2.570324457,0,0,0.04,0.83,8.91,30,0.022706667,0.055340382,0,0,0,0.000275,0.2185
1984,6,8625313,30,23.65433333,2.633058643,14.34,22.445,24,25.5375,27.02,30,1.243333333,2.570324457,0,0,0.04,0.83,8.91,30,0.022706667,0.055340382,0,0,0,0.000275,0.2185
1984,6,8625375,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625523,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625547,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625615,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625685,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625697,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625717,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625727,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625731,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625735,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625739,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625747,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8625775,30,23.14166667,2.645168769,13.85,21.8475,23.485,25.0275,26.54,30,1.120333333,2.153648842,0,0,0.115,0.8775,8.72,30,0.018376667,0.04257761,0,0,0,0.0002,0.1508
1984,6,8627469,30,23.65433333,2.633058643,14.34,22.445,24,25.5375,27.02,30,1.243333333,2.570324457,0,0,0.04,0.83,8.91,30,0.022706667,0.055340382,0,0,0,0.000275,0.2185
1984,6,8628577,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628579,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628581,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628587,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628591,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628603,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628611,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628623,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628627,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628631,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628641,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8628643,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,6,8629331,30,21.94433333,2.650346345,12.68,20.545,22.34,23.8675,25.34,30,1.145666667,2.20701809,0,0,0.11,0.7875,9.19,30,0.018573333,0.045898704,0,0,0,0.0002,0.172
1984,7,8625279,31,23.34580645,2.497474423,18.03,21.515,23.93,25.13,27.16,31,4.68516129,7.281447141,0,0.17,1.8,6.135,29.28,31,0.221912903,0.548378943,0,0,0.0224,0.0908,2.6342
1984,7,8625313,31,23.34580645,2.497474423,18.03,21.515,23.93,25.13,27.16,31,4.68516129,7.281447141,0,0.17,1.8,6.135,29.28,31,0.221912903,0.548378943,0,0,0.0224,0.0908,2.6342
1984,7,8625375,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625523,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625547,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625615,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625685,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625697,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625717,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625727,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625731,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625735,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625739,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625747,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8625775,31,22.81096774,2.406112154,17.99,20.98,23.54,24.585,26.6,31,3.727419355,4.583627361,0,0.47,1.93,5.005,16.53,31,0.1093,0.216677775,0,0,0.0171,0.1024,0.949
1984,7,8627469,31,23.34580645,2.497474423,18.03,21.515,23.93,25.13,27.16,31,4.68516129,7.281447141,0,0.17,1.8,6.135,29.28,31,0.221912903,0.548378943,0,0,0.0224,0.0908,2.6342
1984,7,8628577,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628579,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628581,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628587,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628591,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628603,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628611,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628623,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628627,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628631,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628641,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8628643,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,7,8629331,31,21.60354839,2.315647567,17.03,19.765,22.49,23.36,25.37,31,3.550967742,4.349422456,0,0.66,2.33,4.395,15.68,31,0.104306452,0.196673821,0,0.00015,0.03,0.0893,0.6989
1984,8,8625279,31,23.91387097,1.62890081,20.5,22.73,23.92,25.325,26.56,31,5.738064516,10.69072103,0,0.25,1.51,5.77,42.11,31,0.502612903,1.56839306,0,0,0.0026,0.2654,7.9919
1984,8,8625313,31,23.91387097,1.62890081,20.5,22.73,23.92,25.325,26.56,31,5.738064516,10.69072103,0,0.25,1.51,5.77,42.11,31,0.502612903,1.56839306,0,0,0.0026,0.2654,7.9919
1984,8,8625375,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625523,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625547,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625615,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625685,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625697,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625717,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625727,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625731,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625735,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625739,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625747,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8625775,31,23.34064516,1.557857365,20.26,22.245,23.45,24.55,25.82,31,5.086451613,9.003073752,0,0.205,1.25,6.07,37.87,31,0.405325806,1.229815695,0,0,0.0076,0.085,6.3866
1984,8,8627469,31,23.91387097,1.62890081,20.5,22.73,23.92,25.325,26.56,31,5.738064516,10.69072103,0,0.25,1.51,5.77,42.11,31,0.502612903,1.56839306,0,0,0.0026,0.2654,7.9919
1984,8,8628577,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628579,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628581,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628587,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628591,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628603,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628611,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628623,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628627,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628631,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628641,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8628643,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,8,8629331,31,22.09419355,1.490589982,19.4,20.995,22.35,23.145,24.51,31,4.661290323,8.131326149,0,0.385,1.67,5.965,35.87,31,0.338654839,1.093025906,0,0,0.0138,0.09625,5.8575
1984,9,8625279,30,18.62333333,4.538999839,8.76,16.02,20.345,22.2875,24.96,30,0.961,2.080491238,0,0,0,0.155,8.11,30,0.014376667,0.039180728,0,0,0,0,0.1855
1984,9,8625313,30,18.62333333,4.538999839,8.76,16.02,20.345,22.2875,24.96,30,0.961,2.080491238,0,0,0,0.155,8.11,30,0.014376667,0.039180728,0,0,0,0,0.1855
1984,9,8625375,30,18.15266667,4.505131889,8.46,15.6425,19.885,21.595,24.54,30,0.998333333,2.28388671,0,0,0,0.1775,8.65,30,0.023343333,0.069495446,0,0,0,0,0.3331
