,,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
2013,3,31,28.22129032,1.550622976,25.97,27.16,27.88,29.12,32.81,31,81.60451613,3.020552752,75.91,79.81,80.75,83.155,89.3,31,166.2258065,2.718328867,161.5,163.9,166.9,168.45,169.6,31,286.8806452,1.315147483,283.4,286.2,287.3,287.75,288.6,31,276.0483871,5.187219613,266.8,272.25,276.2,279.45,285.3,31,562.9258065,5.750940082,551,559.15,563.4,567.35,572.1
2013,4,30,26.86433333,1.608899138,24.45,25.525,26.765,27.6975,31.64,30,81.99133333,3.311843672,76.64,79.37,81.95,84.265,88.61,30,166.0966667,3.857056528,161,163.1,164.6,169.7,172.7,30,284.1533333,2.967959166,279.9,281.225,284.05,287.125,288.6,30,274.97,7.467314986,264.2,268.675,274.75,281.2,289.7,30,559.1133333,8.70508109,544.5,552.15,558.1,566.8,573.3
2013,5,31,27.81387097,2.154221712,25.11,26.125,27.54,28.885,33.17,31,84.34516129,5.555813694,77.61,80.38,83.18,87.555,99.96,31,171.7709677,8.516931903,161.9,164.65,170.4,174.1,192.1,31,294.5354839,10.82141545,280.2,285,292.4,302.6,313,31,283.9193548,15.34645278,264.6,272.1,281.6,287.7,321.1,31,578.4516129,23.11312572,545.6,558.5,577.2,592.1,623.1
2013,6,30,27.158,1.484792799,24.9,26.035,26.96,28.02,30.07,30,82.10066667,3.743848226,76.9,79.48,81.43,84.595,90.9,30,164.1433333,5.297148441,158.1,159.4,163.5,168.85,173.2,30,276.81,4.515517307,267,274.425,277.55,279.975,282.9,30,273.41,9.700918904,261.6,265.325,271.4,278.675,291,30,550.2133333,12.5700721,530.9,539.425,550.25,560.85,572.5
2013,7,31,28.11064516,2.314321982,25.24,26.155,28.14,29.245,35.27,31,85.72258065,6.54706803,77.86,80.365,85.12,88.455,106.1,31,172.816129,11.52793988,159.4,162.65,171.9,180.6,201.2,31,294.5290323,17.21416459,266.2,279.6,294.7,308.05,323.9,31,286.6548387,19.35153463,263.4,270.2,280.7,299.75,342.6,31,581.1741935,31.95661609,540.7,551.4,574.1,608.75,645.4
2013,8,31,26.15741935,1.614003238,24.46,24.975,25.61,26.97,31.61,31,79.18741935,4.286025329,75.13,76,77.92,80.365,92.37,31,158.2193548,5.52487824,151.4,153.2,157.4,161.1,169.7,31,262.416129,4.529981367,255,259.55,262.2,264,273.1,31,263.5709677,10.44449436,252.5,255.5,259,268.65,286.9,31,525.983871,11.08533857,508,517.2,522.6,538.1,543.7
2013,9,30,23.75066667,1.797703388,21.35,22.465,23.605,24.6775,28.45,30,72.38066667,4.267345887,66.35,69.0125,72.285,74.8825,83.37,30,145.1266667,4.30820655,138.2,141.95,145.65,147.15,153.9,30,244.0533333,7.796981438,234.4,237.475,242.2,250.075,258.9,30,241.2533333,8.504308577,226.2,234,242.4,248.125,253.9,30,485.3066667,12.50580371,465,477,483.8,491.625,512.5
2013,10,31,25.03806452,1.662168101,22.42,23.535,24.91,26.4,28.14,31,75.97,3.96975482,69.64,72.61,75.12,79.225,84.64,31,149.8258065,4.132067097,141.8,147.75,151,152.8,155.1,31,236.0612903,3.940953981,230.8,232.6,235.3,239.95,241.8,31,250.8193548,8.663348827,233.8,244.9,251.7,258.15,263.2,31,486.8967742,9.270292475,465.2,485.8,490,492.45,497.8
2013,11,30,25.98466667,4.656501375,22.9,23.3875,24.16,25.305,40.35,30,73.37933333,5.937074011,66.41,70.2625,71.61,74.055,89.65,30,146.0233333,3.043215556,143,144.425,145.25,146.45,155.6,30,242.5966667,0.580418002,241.9,242.325,242.4,242.675,244.6,30,245.39,12.73145304,233.9,238.675,242.35,244.15,278.6,30,487.99,13.2153868,476.3,480.975,484.75,486.825,523.2
2013,12,31,32.84,4.235900534,27.42,29.23,32.31,35.185,41.82,31,85.85903226,4.632236576,79.61,83.44,84.99,87.61,99.74,31,167.7064516,6.314477307,155.5,166.35,167.3,171.15,181.3,31,268.7290323,15.79715573,245.2,255.35,269.4,279.9,293.1,31,286.4064516,8.334863945,273,279.4,286.2,291.95,302.6,31,555.1322581,22.31284215,521.5,535.55,555.4,575.9,594.3
2014,1,31,35.25129032,4.156817486,27.76,31.615,35.41,39.51,40.79,31,90.63709677,8.611249307,81.65,85.37,87.38,91.94,115.9,31,163.1129032,6.272625284,151.7,158.2,164,168.4,173.2,31,288.5483871,4.148804725,280,286.6,288.6,290.25,295.7,31,289.0032258,8.205911847,279.4,282.15,285.8,294.2,305.4,31,577.5451613,9.187667049,561.9,570.2,578,584.6,592.4
2014,2,28,34.49821429,6.138851415,27.03,29.6875,32.01,39.495,45.81,28,109.03,9.945797177,91.14,102.425,107.85,115.8,127,28,173.5928571,12.86153981,150.6,168.075,171.35,183.4,197.3,28,278.4892857,8.945776545,272.2,273.075,273.55,279,298.3,28,317.125,15.57444785,282.6,310.425,314.8,322.825,346.7,28,595.6,18.09419797,560,584.8,590,611.45,625.9
2014,3,31,30.44612903,3.773308608,25.82,27.425,29.54,32.83,41.3,31,89.77483871,10.76143295,74.62,80.645,86.73,100.05,108.5,31,175.6129032,5.310288249,163.9,173.2,177.5,179.35,182.2,31,293.5645161,1.69736038,289.8,292.7,293.6,294.2,297.9,31,295.8354839,15.61918795,273.2,280.85,294.2,311.3,319.9,31,589.4,16.54273254,564.5,572.2,588.4,604.7,615.2
2014,4,30,26.91666667,1.998939949,24.6,25.3325,26.11,28.355,30.61,30,81.74733333,3.520233077,77.06,79.1125,81.28,84.045,90.25,30,166.5666667,2.927083206,160.8,165.125,166.5,169.1,171.7,30,287.0133333,2.041252714,282,286.75,287.6,288.2,289.7,30,275.2366667,7.304674145,263.2,270.525,274.55,279.55,289.4,30,562.25,7.820298522,545.9,557.925,562.35,567.3,575.3
2014,5,31,26.31903226,1.442214397,25.04,25.365,25.86,26.72,31.94,31,80.68548387,4.364397506,76.53,77.61,79.45,82.265,96.03,31,165.2129032,5.897046828,157,160.15,164.1,169.75,178.1,31,281.2516129,3.780552955,273.3,278.15,282.4,284.7,285.7,31,272.2129032,11.08078643,258.5,263.6,268.5,278.6,300.6,31,553.4741935,13.13532052,531.8,542.75,551.5,564.05,577
2014,6,30,26.027,1.422443624,24.29,24.8,25.78,26.82,29.49,30,78.414,2.942606867,74.34,75.845,78.325,80.275,84.5,30,154.36,1.733563203,151.1,152.875,154.65,155.8,157.5,30,257.0833333,7.438487209,247.5,250.45,256.05,262.375,271.8,30,258.79,5.017098351,251.4,254.55,258.15,263.075,268.7,30,515.8766667,6.720359357,505.1,510.75,514.45,521.925,528.4
2014,7,31,25.85709677,1.638133478,23.69,24.555,25.61,26.54,30.67,31,78.47612903,4.870933297,73.13,74.785,77.02,80.62,94.23,31,156.1225806,7.192899725,145.4,149.95,154.3,162.35,170,31,250.8096774,4.171279167,241.7,247.05,251.9,254.25,255.9,31,260.4612903,13.01805611,242.3,249.1,257.6,269.95,291.2,31,511.2677419,15.26135396,484,498.65,508.5,524.2,538.2
2014,8,31,27.6483871,2.216244717,24.11,26.04,27.41,29.24,32.77,31,83.8,5.921721034,73.87,79.49,84.3,88.195,95.49,31,164.6129032,11.84099495,144.9,149.8,169.1,173.2,180.8,31,260.0451613,18.26055565,235.5,240.4,264.1,274.65,285.4,31,276.0806452,18.48818396,243.9,261.5,280.3,290,304.2,31,536.1064516,32.54788201,479.4,502.25,546.2,557.65,580.9
2014,9,30,25.92066667,1.389688463,24.11,24.96,25.62,26.7275,29.57,30,78.641,3.278507177,73.62,76.025,78.51,80.1275,86.27,30,158.6533333,3.773568085,151.2,156.35,159.4,160.9,165.2,30,268.9533333,5.483123533,259.4,265.15,268.8,272.375,280.6,30,263.21,7.831957081,248.9,257.1,264.55,266.675,278.6,30,532.1533333,12.01211266,508.2,522.25,536.15,541.25,547.7
2014,10,31,26.33870968,2.23376624,23.46,24.465,26.04,27.6,32.61,31,80.15580645,5.775779759,72.1,75.56,79.1,83.875,95.41,31,161.0419355,9.214364662,148.6,155.05,160,166.15,181.6,31,267.3354839,12.08250935,253.1,255.4,266.1,279.6,281.9,31,267.5483871,15.47731396,244.6,256.4,267.9,274.9,303.5,31,534.8516129,21.65395839,500.8,521.65,534.1,553.05,569.5
2014,11,30,27.839,2.740751659,24.05,25.5125,27.615,29.935,33.04,30,79.88333333,5.683188356,71.95,75.965,78.15,82.42,93.54,30,160.7733333,7.907130494,154.7,156.2,157.75,159.75,181.9,30,274.09,4.348551086,270.5,271.175,273,275,288.6,30,268.4966667,13.68750962,252.9,259.85,264.1,268.475,305.4,30,542.5866667,16.50748489,524.6,533.075,537.15,543.8,581.6
2014,12,31,27.36032258,1.075935202,25.43,26.64,27.46,28.12,29.62,31,80.01870968,4.160076716,73.72,76.04,80.21,83.385,88.22,31,164.8903226,5.420415411,157.4,160.85,163.2,169.85,174.3,31,287.7774194,5.236392504,279.9,282.7,289.3,292.65,294.2,31,272.2774194,9.598844016,257.8,264.9,271,278.7,291.2,31,560.0290323,12.96829965,541.8,549.95,555.6,572.65,582.9
2015,1,31,30.63935484,2.216088048,26.87,28.73,30.7,32.44,34.74,31,82.83483871,5.334489586,74.39,78.47,83.05,86.66,92.91,31,156.3741935,4.738281527,149.8,151.7,157,159.8,163.5,31,275.6935484,3.920028527,268.6,271.65,275.7,280,280.4,31,269.8516129,4.190455104,262,266.5,269.4,272.8,277.8,31,545.5322581,5.223369736,530.6,543.25,546,548.65,554.1
2015,2,28,34.61857143,6.769783472,26.07,29.9975,32.465,37.515,45.81,28,79.29964286,4.434946642,72.73,75.2425,80.045,82.8025,86.13,28,151.2642857,4.28738151,143.4,147.475,152.85,154.3,157.1,28,268.7321429,2.333817977,264,267.1,269.2,270.75,271.7,28,265.1714286,6.49540334,256.2,259.225,265,269.725,275.4,28,533.9035714,6.116249283,523.4,528.475,534.45,539.8,541.6
2015,3,31,30.59612903,6.026036662,25.23,26.75,28.39,31.415,45.81,31,92.58,13.0290913,79,82.2,86.72,101.155,122.2,31,166.1741935,11.25234695,141.7,166.1,168.5,171.55,180.7,31,280.2354839,12.82309241,261.8,266.4,288.4,291.7,293.5,31,289.3483871,14.52094742,270.4,277.95,283.7,302.9,317.8,31,569.583871,12.46852295,538.9,564.7,573.9,578.2,585.9
2015,4,30,27.20233333,1.820099814,24.73,25.8,27.12,28.005,33.14,30,82.86066667,5.10977895,76.14,79.1475,82.54,85.55,100.1,30,168.9533333,8.02696891,160.4,162.825,166.35,172.975,189,30,290.29,10.01947586,280.3,281.85,286,300.725,307.1,30,279.0233333,14.00063258,262.1,268.025,278.75,284.65,320.6,30,569.3133333,20.94812531,547,552.275,562.4,588.8,611.3
2015,5,31,26.51419355,1.540538378,24.79,25.435,26,27.155,30.55,31,80.86322581,3.820550909,76.14,77.875,80.13,83.655,89.85,31,164.4870968,4.852060864,157.1,160.3,164.3,167.6,174,31,282.5580645,8.805633583,270.1,276.1,279,290.2,297.6,31,271.8548387,9.320652292,258,264.05,270.4,279.5,291.4,31,554.416129,16.19267523,528.1,542.4,553.1,562,588.5
2015,6,30,26.71533333,1.367022269,24.83,25.62,26.58,27.305,30.39,30,80.37833333,3.301100217,75.57,78.015,79.69,82.1075,87.77,30,158.78,4.852116495,152.1,154.95,156.75,163.9,166.2,30,264.0133333,6.040879893,252,259.5,267.05,269.075,269.8,30,265.88,8.538408153,253,259.525,262.45,274.25,280.7,30,529.9,13.59967038,508.3,519.45,526.85,543.9,550.2
2015,7,31,26.68,2.021802826,24.14,25.005,26.35,27.855,31.48,31,80.57064516,5.205429816,73.6,75.38,80.39,83.235,90.94,31,159.5870968,7.093975939,148.6,153.7,159.6,165.6,171.2,31,257.0258065,4.86003894,250.2,252.45,257.4,261,264.6,31,266.8225806,13.18657675,247.9,255,265.8,277.8,290,31,523.8516129,14.93666342,499.3,510.55,525,536.05,549.2
2015,8,31,25.04548387,1.843152804,22.69,23.44,25.1,26.295,30.2,31,75.63870968,4.182956484,69.88,72.46,74.68,78.185,86.16,31,147.4483871,3.69493987,142.1,144.05,147.7,150.85,152.6,31,235.8129032,6.398267575,225.7,231.8,234.1,239.75,249.8,31,248.1387097,8.67815946,235.2,241.6,245.6,255.4,262.9,31,483.9516129,10.10788046,460.9,479.3,485,491.5,499.9
2015,9,30,26.22966667,3.78399942,22.09,23.305,25.09,27.735,34.92,30,78.75066667,10.66038071,68.31,71.2425,74.435,81.535,103.3,30,149.54,19.67011737,136.6,139.8,141.7,147.3,206.5,30,222.9366667,23.35399963,210.1,212.4,216.7,221.55,325.3,30,254.52,32.96107841,228.2,233.9,240.65,258.375,338,30,477.44,52.59120551,438.8,452.125,458,470.425,663.3
2015,10,31,27.44193548,2.700514049,24.09,25.435,26.92,28.84,34.12,31,83.97935484,7.787425734,74.68,76.405,83.82,88.99,100.6,31,174.1677419,12.48536175,157.5,163.6,172.2,183.25,202.8,31,304.5709677,18.72163087,281.3,289.55,298.5,319.45,340.6,31,285.6,22.17893896,256.8,265.55,284.6,302.1,336.3,31,590.1677419,38.64502027,539.2,558.1,586.1,609.75,673.9
2015,11,30,27.63833333,1.489913405,25.59,26.8725,27.305,28.105,31.66,30,83.62333333,4.416196939,78.6,80.1875,82.89,85.2675,97.21,30,173.2433333,5.405979023,165.3,168.9,172.55,176.3,185.4,30,300.2133333,3.736006842,293.8,297.275,299.95,302.875,306.5,30,284.5133333,10.36987458,270.1,277.325,282.9,288.3,313.7,30,584.73,11.85478661,565.5,575.1,583.05,592.175,610.1
2015,12,31,28.36709677,1.731864493,25.5,27.22,28.61,29.415,31.72,31,84.52709677,4.658249452,78.56,80.45,83,87.47,93.68,31,172.0612903,5.604562274,163.7,168,170.2,176.4,182.4,31,295.5096774,4.992551441,288.7,290.05,295.7,300.3,302.9,31,284.9548387,10.6920481,268,276.45,284.6,293.3,304.4,31,580.483871,12.90137194,558.4,568.9,581.7,592,600.1
2016,1,31,34.93387097,6.131060092,26.14,30.505,33.11,37.29,45.81,31,85.19645161,8.10398402,73.78,80.3,82.65,89.77,102.7,31,161.7290323,5.067096049,153.7,157.4,162.1,164.05,173.3,31,288.4,6.627166312,278.3,283.6,287.6,292.7,300.5,31,281.8451613,9.669775548,269.6,276.4,279.8,283.65,304.4,31,570.2451613,7.321194744,559.5,564.2,569.6,573.8,583.7
2016,2,29,33.65931034,6.197695384,27.05,28.93,30.64,37.52,45.81,29,92.56068966,13.64626844,74.82,80.44,90.35,105.4,115.4,29,171.9241379,11.14974872,157.3,162.3,171.2,180.6,191.2,29,295.6965517,9.844776815,277.8,289.3,295.3,302.6,312.5,29,298.1448276,15.04081557,273.4,285.1,301.1,311.1,323,29,593.837931,13.51320555,568.6,581.9,596.3,602.6,620.2
2016,3,31,26.3116129,1.577107261,24.36,24.925,26.05,27.42,30.96,31,80.31451613,3.263442802,76.4,78.04,79.53,81.77,91.74,31,166.5709677,3.784018459,161,163.25,166.5,169.15,173.6,31,292.3645161,7.173448654,283,288,289.7,296.4,309.3,31,273.1870968,7.714218126,263,266.9,271.6,279.1,290.6,31,565.5645161,12.57981315,546,554.95,564.5,574.1,590.7
2016,4,30,24.81233333,1.277523691,22.36,23.955,24.87,25.5975,27.48,30,75.861,2.689116443,71.75,74.1025,75.45,77.6675,82.35,30,156.5233333,3.78578861,151.5,152.55,156.5,159.925,162.4,30,274.33,5.558972244,264.2,269.85,275.35,279,282.2,30,257.1933333,6.810333595,247.3,251.375,255.95,262.975,271.1,30,531.5166667,11.7161275,517.2,520.45,529.75,542.6,552.5
2016,5,31,27.55548387,1.499675162,25.34,26.45,27.05,28.415,30.65,31,83.46354839,3.723744127,77.69,80.355,82.88,86.29,91.72,31,166.7290323,5.20385713,153.9,163.9,166.3,169.75,178.5,31,278.2,6.447945409,263.7,276.1,280.8,282.95,284.2,31,277.7354839,8.815915471,263.8,271.1,277.8,283.15,299.7,31,555.9419355,10.233858,531.9,550.9,556.6,563.85,572.7
2016,6,30,26.18533333,1.775448915,23.59,25.06,25.99,27.0925,31.53,30,79.20466667,4.50062504,72.16,76.87,78.165,81.64,92.37,30,156.5833333,5.343644845,148.6,153.375,155.3,158.95,167.7,30,259.0166667,7.413412046,249.9,253.15,256.5,265.1,273.3,30,261.9733333,10.39163899,244.9,257.35,260.4,264.95,284.9,30,520.99,10.9336983,500.6,512.225,521.1,530.2,537.5
2016,7,31,26.17580645,1.853632064,23.09,24.66,26.32,27.395,30.58,31,78.91548387,4.716367132,70.88,75.35,78.98,81.965,88.77,31,156.6322581,6.77516972,145.6,150.4,158.1,162,165.3,31,254.7032258,5.409281152,242.5,251.65,256.3,259.1,260.3,31,261.7225806,12.33390205,241.4,251.65,264.5,272.2,280.5,31,516.4258065,16.8567092,488.2,498.35,521.7,531.5,538
2016,8,31,27.16064516,2.616026166,23.5,25.44,26.68,28.55,33.14,31,82.60032258,7.107289443,72.22,78.54,80.88,87.49,98.86,31,165.6580645,11.7621646,148.3,157.05,162.8,175.1,192.7,31,274.9741935,16.55489792,240.5,266.85,278.6,288.35,294.7,31,275.4193548,20.24879288,246.4,259.05,270.6,288.05,323.1,31,550.383871,28.72981143,496.9,526.65,551.6,569.9,594.4
2016,9,30,25.11733333,2.68839772,22.04,23.28,24.34,26.2025,32.81,30,75.453,6.199358226,68.32,71.2275,73.79,78.665,94.9,30,146.9866667,5.889776843,139.9,141.15,146.6,152.05,162.9,30,245.15,9.27204735,233,236.8,244,253.175,260.8,30,247.5433333,13.33020121,232,236.775,242.65,256.775,290.6,30,492.7,17.8012979,469.2,477.025,489.9,506.1,525.2
2016,10,31,26.64064516,2.79903428,23.55,24.575,26.03,27.495,35.93,31,82.48516129,7.689527454,73.92,76.955,80.93,84.815,104.8,31,170.9967742,11.8608455,157,162.8,167.8,176.55,209,31,288.6870968,24.24014222,240.9,273.2,289.5,306.6,329.3,31,280.1129032,21.65512629,254.4,264.35,275.2,288.85,345.6,31,568.7935484,35.423852,531.5,540,556.4,591.35,654.3
2016,11,30,23.19766667,1.245454309,21.84,22.6925,23.03,23.2975,28.55,30,70.29833333,2.629992898,66.88,68.795,69.555,71.655,79.27,30,150.07,3.263396792,145.5,147.3,149.6,152.5,156.3,30,268.2166667,5.216491312,260.7,264,267.65,272.1,278.6,30,243.57,5.725330889,235.3,238.7,242.85,247.8,254.3,30,511.78,10.33725769,496.9,502.5,511,519.075,532.1
2016,12,31,29.15032258,1.65245975,26.66,28.125,29.05,29.89,33.11,31,82.12096774,3.438906178,76.92,79.895,81.96,83.66,91.72,31,162.4580645,5.075810227,150.9,159.05,163.4,165.45,172,31,271.716129,6.389371214,260.4,267.05,275.4,276,278.8,31,273.7258065,6.544818192,262.5,269.6,274.2,277.15,290.8,31,545.4483871,9.817496998,523.4,544.4,549.1,552.2,554.6
2017,1,31,29.17451613,2.681894652,26.38,27.83,28.34,29.035,37.26,31,83.04483871,5.453777205,72.67,79.34,84.27,85.975,95.55,31,169.1870968,7.623461241,157.3,164.25,167.5,171.35,190.9,31,287.5612903,11.17904818,267.5,280.9,281.8,292.25,308.2,31,281.4032258,11.48542508,260.9,275.45,279.7,284.65,317,31,568.9645161,19.9982924,528.4,556.35,561.2,581.95,613.7
2017,2,28,25.57,1.277978728,23.74,24.515,25.54,26.36,28.43,28,75.82892857,1.418445522,73.38,74.8525,75.655,76.7025,78.64,28,159.2857143,3.697618281,154.7,156.2,158.6,160.575,168,28,285.3107143,8.557619056,273.8,278.275,283.8,291.725,302.3,28,260.6785714,5.662505475,252.1,256.2,260.15,264.425,273.5,28,545.9892857,14.08043926,525.8,533.9,543.2,555.125,575.8
2017,3,31,25.95612903,1.82689295,23.56,24.575,25.8,27.075,31.98,31,76.01096774,2.385489963,71.94,74.52,75.86,77.22,80.76,31,154.4129032,1.146804818,152.1,153.5,154.4,155.25,156.4,31,269.083871,2.287807797,265.2,267.25,269.1,270.9,273.1,31,256.3903226,3.368912271,250.7,253.9,255.7,259.05,263.5,31,525.483871,4.673834741,518.3,521.85,524.8,528.8,536.1
2017,4,30,26.956,2.619700694,23.63,25.3575,26.575,28.345,33.96,30,82.39333333,6.993868415,74.34,76.7675,81.02,85.2125,101.8,30,165.6,11.51712368,155.4,157.825,161.65,165.5,197.4,30,276.7466667,15.60764033,265.1,268.525,270.55,272.1,312.5,30,274.9533333,19.81580236,254.7,259.675,268.5,277.525,332.9,30,551.7,32.0621487,525.5,531.125,538.85,545.825,622.5
2017,5,31,28.5383871,2.047380598,26.2,26.8,27.87,29.575,33.52,31,87.04709677,5.069271607,80.45,82.83,86.3,89.535,98.27,31,177.4451613,6.732846783,167.3,171.8,177,182.75,191.3,31,304.7387097,6.307808781,291.8,300.7,306,309.85,314.1,31,293.0225806,12.78498363,275.2,283,291.7,300.7,321.4,31,597.7677419,15.90663147,571.9,582.75,600.9,610.45,623.5
2017,6,30,26.742,1.544131047,24.61,25.53,26.485,27.805,30.05,30,81.25166667,3.623787391,75.98,78.8075,81.01,82.5275,89.2,30,163.9666667,4.013712129,157,161.225,164.25,166.825,170.7,30,279.3466667,8.127931125,268.2,273.7,276.4,284.175,299.4,30,271.9566667,8.224969692,257.6,266.075,272.4,276.325,288.2,30,551.3033333,12.68087029,525.8,541.7,552.75,560.65,576
2017,7,31,24.68,1.069289484,23.22,23.985,24.4,25.155,28.03,31,74.09967742,2.05057469,71.62,72.665,73.59,74.66,79.94,31,146.5741935,5.208836578,139.5,141.65,146.3,151.65,155.9,31,247.2516129,11.66112833,229.8,237.05,247.1,257.25,267.1,31,245.3516129,7.2172419,235.5,239.1,245.1,251.15,259.8,31,492.6064516,18.56993871,465.8,475.4,490.9,510.75,522.7
2017,8,31,24.6683871,1.481632201,22.72,23.545,24.5,25.425,28.93,31,73.56193548,3.212223964,69.53,70.88,72.6,76.07,79.94,31,139.483871,2.675331353,135.6,137.1,139.4,141.8,143.6,31,216.1129032,6.78531463,205.5,210.6,216.9,221.2,228.5,31,237.716129,6.480642806,228.3,231.7,237.1,243.95,248.3,31,453.8258065,10.14323971,435.8,447.75,454.5,462.75,467.4
2017,9,30,25.779,2.132818032,22.55,24.4425,25.305,27.0175,31.14,30,78.091,5.270045704,70.21,74.34,77.86,81.4175,93.18,30,150.1233333,7.531803069,135.3,144.375,149.35,154.55,164.9,30,214.0166667,8.027069862,204.2,205.35,216.05,221.975,223,30,253.99,12.64325771,230.9,246.725,251.8,259.575,283.6,30,468.01,14.08910927,435.9,457.45,464.85,478.625,491.7
2017,10,31,25.5116129,2.775490463,21.43,22.975,25.64,27.275,31.13,31,77.6,7.407028644,66.8,71.42,77.13,82.53,95.52,31,151.4322581,10.80356074,137.3,142,149.6,158.6,170.7,31,225.0806452,8.921188985,217.8,219.35,221.5,224.9,248.9,31,254.5387097,19.81312153,226.1,239.3,252.6,266.15,292.1,31,479.6322581,27.07650134,444,461.5,474.6,495.85,531
2017,11,30,26.32333333,0.896227085,24.74,25.6875,26.305,26.9025,28.16,30,77.83066667,3.464065713,72.21,75.22,78.035,80.625,82.78,30,159.7866667,3.70160574,153.3,156.925,160.8,161.9,168,30,264.7766667,5.050140547,251.3,262.35,267.35,268.5,268.8,30,263.9333333,7.720788477,250.2,257.425,265.9,270.425,277.3,30,528.7133333,4.886486174,518.1,526.05,529.8,532.5,535.7
2017,12,31,26.70064516,2.605662981,23.65,24.445,25.74,29.435,30.91,31,72.04709677,1.802228608,69.02,70.46,72.4,73.305,75.27,31,149.7258065,1.505095289,146.9,148.6,149.2,150.95,152.8,31,263.4193548,2.34540961,259.9,261.25,263.6,265.1,267.6,31,248.4709677,1.425059893,245.9,247.35,248.7,249.6,251.2,31,511.8741935,3.192070148,506,509.05,512.7,514.35,517.1
2018,1,31,31.82193548,2.774531095,27.7,30.02,31.46,32.545,38.98,31,82.62903226,9.116319562,65.82,73.525,84.35,88.57,96.34,31,147.7580645,7.977625971,138.8,141.3,147.6,149.5,169.2,31,253.9290323,3.081578984,248.9,251.3,253.1,256.5,259.5,31,262.1903226,14.15166315,235.4,246.6,267.9,272.8,284.4,31,516.1387097,12.09125517,484.3,504.35,521.1,523.65,535.7
2018,2,28,30.18928571,5.427201672,25.45,26.3425,27.86,32.03,44.47,28,85.07214286,7.621806609,77.98,80.1775,82.05,86.9225,106.1,28,173.8428571,10.31138991,163.9,166.35,169.8,178.625,203,28,283.2821429,21.49544402,253,258.1,292.85,301.675,308.3,28,289.0964286,17.06949808,267.8,277.9,283.65,300.35,332.8,28,572.3857143,23.86940882,534.4,558.7,568.65,591.675,612.6
2018,3,31,28.06709677,1.721259604,26.1,26.585,27.48,29.265,33.18,31,81.42258065,4.94616954,74.25,77.285,81.59,84.1,92.23,31,165.4903226,6.720384654,158.3,159.35,163.3,172.6,178.1,31,285.7096774,4.977439425,278.9,281.5,285.5,288.6,294.8,31,274.9870968,12.03377862,259.3,265,271.3,285.35,300.1,31,560.7064516,14.42691779,542.9,549.05,556.8,572.95,587.6
2018,4,30,27.195,2.452730709,24,25.71,26.45,27.7225,34.04,30,82.987,6.298055064,76.09,78.7075,80.43,85.8525,100.6,30,169.8966667,9.540602285,160.3,163.675,166.45,170.475,194.9,30,291.7966667,11.4380636,281.7,284.825,287.1,293.15,318.2,30,280.08,17.25980781,261.2,269.1,273,286.3,328.8,30,571.8766667,26.05947684,543.5,556.3,562.35,569.025,630.2
2018,5,31,27.5616129,2.312747424,24.49,25.665,27.85,28.72,32.22,31,83.92516129,6.372176955,75.63,78.81,82.1,88.445,97.7,31,171.2645161,9.368512809,157.7,163.2,171.1,179,187.5,31,295.3612903,10.8887611,277.4,286.25,297.7,305.2,312.5,31,282.7580645,17.07971066,258.7,268.6,280.6,294.8,313.4,31,578.1129032,23.67246983,539.1,557,583.5,597.5,616.4
2018,6,30,26.996,1.436265752,24.89,25.915,26.73,27.9025,29.93,30,82.20533333,3.585809901,76.19,79.3075,81.73,84.655,89.44,30,165.24,4.814246101,157.5,161.575,165.05,167.85,175.4,30,280.9866667,10.73273219,268.7,270.3,280.4,288.425,300.8,30,274.4466667,8.472581878,258.6,268.225,274.2,279.5,294.2,30,555.4266667,16.74679451,530.4,542.975,551.6,564.175,594.9
2018,7,31,26.70967742,1.717592276,24.23,25.495,26.21,27.775,30.12,31,80.80645161,4.356085818,74.81,77.615,79.33,83.24,91.15,31,159.2096774,5.792544337,150.7,155.35,157.4,162.85,172,31,257.6774194,5.681121349,248.5,253.1,258.2,261.55,268.3,31,266.7322581,10.71557704,249.7,258.85,264.5,273.55,292.8,31,524.3967742,12.21705049,499,517.3,525,532.6,548.4
2018,8,31,26.27612903,1.911681071,23.84,24.895,25.93,27.085,31.64,31,79.46354839,5.039275443,72.77,75.95,78.43,81.07,94.19,31,159.0225806,8.306531955,148.1,153.1,155.8,164.25,177.9,31,263.9032258,8.228830774,249,257.85,263.6,271.3,275.2,31,264.7677419,14.44018437,245.3,254.3,260.6,273.6,299.9,31,528.683871,20.64600198,495.2,515.9,522.8,544.85,567.2
