,Year,Month,count,mean,std,min,25%,50%,75%,max,monthly_mean,YYYY/MO
433,2017,2,28.0,0.0202571428571428,0.0608164903841507,0.0,0.0,0.0,0.0,0.2675,0.5671999999999984,2017/2
434,2017,3,31.0,0.1252774193548387,0.4247872178786908,0.0,0.0,0.0,0.00245,2.2458,3.8835999999999995,2017/3
435,2017,4,30.0,0.32421,0.736469948517226,0.0,0.0,0.0016,0.09885,2.7145,9.7263,2017/4
436,2017,5,31.0,1.0319548387096775,3.6548428961984794,0.0,0.0,0.0,0.7178500000000001,20.3732,31.990600000000004,2017/5
437,2017,6,30.0,0.2131666666666667,0.7462693016429879,0.0,0.0,0.0,0.042925,4.0378,6.395000000000001,2017/6
438,2017,7,31.0,0.0768,0.1851458686189532,0.0,0.0,0.0,0.0195499999999999,0.6636,2.3808,2017/7
439,2017,8,31.0,0.0729193548387096,0.1969822824847534,0.0,0.0,0.0,0.03095,0.9831,2.2604999999999973,2017/8
440,2017,9,30.0,0.1239233333333333,0.3382385280398652,0.0,0.0,0.0,0.0014,1.3715,3.717699999999999,2017/9
441,2017,10,31.0,0.4681032258064516,1.4853378896138685,0.0,0.0,0.0,0.0034,7.1094,14.511199999999999,2017/10
442,2017,11,30.0,0.01731,0.0503295782644347,0.0,0.0,0.0,0.0004,0.2311,0.5193,2017/11
443,2017,12,31.0,0.0062096774193548,0.0175149146888912,0.0,0.0,0.0,0.00175,0.0897,0.1924999999999988,2017/12
444,2018,1,31.0,0.0386612903225806,0.0874679357533161,0.0,0.0,0.0,0.0102,0.3356,1.1984999999999986,2018/1
445,2018,2,28.0,0.2199428571428572,0.7081031487052922,0.0,0.0,0.0021,0.03095,3.5104,6.158400000000001,2018/2
446,2018,3,31.0,0.128058064516129,0.2796015531361173,0.0,0.0,0.0,0.0390999999999999,1.0585,3.969799999999999,2018/3
447,2018,4,30.0,0.3029499999999999,0.855630387794427,0.0,0.0,0.0,0.0592999999999999,4.2112,9.088499999999996,2018/4
448,2018,5,31.0,0.4775064516129033,1.0740029531106152,0.0,0.0,0.0096,0.2803,3.9555,14.802700000000002,2018/5
449,2018,6,30.0,0.4954366666666666,1.9224926548415056,0.0,0.0,0.0,0.024,10.2546,14.863099999999998,2018/6
450,2018,7,31.0,0.5853612903225807,1.9741530838442125,0.0,0.0,0.0,0.17065,10.7251,18.1462,2018/7
451,2018,8,31.0,0.1143741935483871,0.2827296600025566,0.0,0.0,0.0002,0.1156,1.5042,3.5456,2018/8
452,2018,9,30.0,1.1263633333333336,2.627480918462598,0.0,0.0,0.0134999999999999,1.2164,13.3952,33.79090000000001,2018/9
453,2018,10,31.0,0.7995064516129033,3.668409634063558,0.0,0.0,0.0,0.0477,20.4132,24.784700000000004,2018/10
454,2018,11,30.0,0.22032,0.4470602716443932,0.0,0.0,0.0,0.2214249999999999,2.001,6.6095999999999995,2018/11
455,2018,12,31.0,0.2362483870967742,0.6868283763653371,0.0,0.0,0.0,0.0150999999999999,3.1838,7.3237000000000005,2018/12
